
 1.67292789152511E+0002;6.33165710615411E+0000;1.00000000000000E+0005
 1.68120202747890E+0002;7.00882702191394E+0000;7.94328234724280E+0004
 1.69023533042340E+0002;7.75225668765031E+0000;6.30957344480192E+0004
 1.70009641088491E+0002;8.57552201817393E+0000;5.01187233627272E+0004
 1.71087792994520E+0002;9.49362723978015E+0000;3.98107170553497E+0004
 1.72269652377668E+0002;1.05228531589645E+0001;3.16227766016838E+0004
 1.73569247233950E+0002;1.16807466659915E+0001;2.51188643150958E+0004
 1.75002961049321E+0002;1.29862314472530E+0001;1.99526231496888E+0004
 1.76589576146012E+0002;1.44598126683132E+0001;1.58489319246111E+0004
 1.78350381111110E+0002;1.61238510787703E+0001;1.25892541179417E+0004
 1.80309344654247E+0002;1.80028887836573E+0001;1.00000000000000E+0004
 1.82493354008326E+0002;2.01240162139956E+0001;7.94328234724285E+0003
 1.84932515123467E+0002;2.25172759641346E+0001;6.30957344480196E+0003
 1.87660512840283E+0002;2.52161037324933E+0001;5.01187233627274E+0003
 1.90715030932203E+0002;2.82578097832361E+0001;3.98107170553499E+0003
 1.94138233806951E+0002;3.16841065076886E+0001;3.16227766016839E+0003
 1.97977313494522E+0002;3.55416891692695E+0001;2.51188643150959E+0003
 2.02285107243238E+0002;3.98828780527801E+0001;1.99526231496889E+0003
 2.07120792606698E+0002;4.47663312132159E+0001;1.58489319246112E+0003
 2.12550668380298E+0002;5.02578379678033E+0001;1.25892541179417E+0003
 2.18649031194030E+0002;5.64312042862618E+0001;1.00000000000000E+0003
 2.25499159044140E+0002;6.33692423655631E+0001;7.94328234724284E+0002
 2.33194414599575E+0002;7.11648779653301E+0001;6.30957344480195E+0002
 2.41839482793561E+0002;7.99223905571101E+0001;5.01187233627273E+0002
 2.51551759044798E+0002;8.97588030293558E+0001;3.98107170553498E+0002
 2.62462906482760E+0002;1.00805439613423E+0002;3.16227766016839E+0002
 2.74720602811992E+0002;1.13209672878968E+0002;2.51188643150958E+0002
 2.88490499976476E+0002;1.27136883117168E+0002;1.99526231496888E+0002
 3.03958422613886E+0002;1.42772656218255E+0002;1.58489319246112E+0002
 3.21332834460416E+0002;1.60325249291193E+0002;1.25892541179416E+0002
 3.40847605423437E+0002;1.80028356808286E+0002;1.00000000000000E+0002
 3.62765116029179E+0002;2.02144214031589E+0002;7.94328234724282E+0001
 3.87379740429586E+0002;2.26967078943166E+0002;6.30957344480194E+0001
 4.15021754175832E+0002;2.54827138915776E+0002;5.01187233627273E+0001
 4.46061718602708E+0002;2.86094893990557E+0002;3.98107170553497E+0001
 4.80915399992782E+0002;3.21186074947835E+0002;3.16227766016838E+0001
 5.20049288786000E+0002;3.60567161449979E+0002;2.51188643150958E+0001
 5.63986792063278E+0002;4.04761573494887E+0002;1.99526231496888E+0001
 6.13315181467286E+0002;4.54356618350890E+0002;1.58489319246111E+0001
 6.68693388748604E+0002;5.10011285166791E+0002;1.25892541179416E+0001
 7.30860752373662E+0002;5.72464990697384E+0002;9.99999999999999E+0000
 8.00646831251720E+0002;6.42547392204316E+0002;7.94328234724281E+0000
 8.78982415798897E+0002;7.21189397751843E+0002;6.30957344480193E+0000
 9.66911882445970E+0002;8.09435520004891E+0002;5.01187233627272E+0000
 1.06560705552404E+0003;9.08457737463508E+0002;3.98107170553497E+0000
 1.17638276046483E+0003;1.01957104706990E+0003;3.16227766016838E+0000
 1.30071427469571E+0003;1.14425091456720E+0003;2.51188643150958E+0000
 1.44025690779142E+0003;1.28415285417051E+0003;1.99526231496888E+0000
 1.59686797069892E+0003;1.44113439736524E+0003;1.58489319246111E+0000
 1.77263142555386E+0003;1.61727974234922E+0003;1.25892541179417E+0000
 1.96988554317743E+0003;1.81492741120584E+0003;1.00000000000000E+0000
 2.19125393525302E+0003;2.03670128180519E+0003;7.94328234724281E-0001
 2.43968037296220E+0003;2.28554540621126E+0003;6.30957344480193E-0001
 2.71846785410419E+0003;2.56476307761696E+0003;5.01187233627272E-0001
 3.03132243709806E+0003;2.87806066420445E+0003;3.98107170553497E-0001
 3.38240242352077E+0003;3.22959679158190E+0003;3.16227766016838E-0001
 3.77637354180641E+0003;3.62403752642026E+0003;2.51188643150958E-0001
 4.21847086436404E+0003;4.06661829354553E+0003;1.99526231496888E-0001
 4.71456827972013E+0003;4.56321334809099E+0003;1.58489319246111E-0001
 5.27125644154255E+0003;5.12041372456461E+0003;1.25892541179417E-0001
 5.89593022888628E+0003;5.74561469717042E+0003;1.00000000000000E-0001
