
 1.74871753420912E+0002;4.64281772119869E+0000;1.00000000000000E+0005
 1.75081391422658E+0002;5.69123491403292E+0000;7.94328234724280E+0004
 1.75344467453927E+0002;6.97492415005465E+0000;6.30957344480192E+0004
 1.75675985332533E+0002;8.54587663793957E+0000;5.01187233627272E+0004
 1.76095738172680E+0002;1.04671181438880E+0001;3.98107170553497E+0004
 1.76630039015246E+0002;1.28147823627991E+0001;3.16227766016838E+0004
 1.77314123963499E+0002;1.56804043503109E+0001;2.51188643150958E+0004
 1.78195484074979E+0002;1.91733353045166E+0001;1.99526231496888E+0004
 1.79338461297258E+0002;2.34230700022686E+0001;1.58489319246111E+0004
 1.80830525333413E+0002;2.85810953150420E+0001;1.25892541179417E+0004
 1.82790705150840E+0002;3.48215760341283E+0001;1.00000000000000E+0004
 1.85380620167975E+0002;4.23397492566978E+0001;7.94328234724285E+0003
 1.88818322701642E+0002;5.13462652130675E+0001;6.30957344480196E+0003
 1.93394515596181E+0002;6.20549052572505E+0001;5.01187233627274E+0003
 1.99489327636605E+0002;7.46602865646500E+0001;3.98107170553499E+0003
 2.07585333840358E+0002;8.93018062358453E+0001;3.16227766016839E+0003
 2.18268699973864E+0002;1.06011216111123E+0002;2.51188643150959E+0003
 2.32205820667640E+0002;1.24645552672894E+0002;1.99526231496889E+0003
 2.50080096257074E+0002;1.44816509733492E+0002;1.58489319246112E+0003
 2.72477791657377E+0002;1.65841665015634E+0002;1.25892541179417E+0003
 2.99729753827577E+0002;1.86756503895086E+0002;1.00000000000000E+0003
 3.31748181122993E+0002;2.06424998167589E+0002;7.94328234724284E+0002
 3.67929841198307E+0002;2.23754986610926E+0002;6.30957344480195E+0002
 4.07197837156846E+0002;2.37965268901204E+0002;5.01187233627273E+0002
 4.48200849087311E+0002;2.48800825221901E+0002;3.98107170553498E+0002
 4.89604815756685E+0002;2.56600362116575E+0002;3.16227766016839E+0002
 5.30360712319823E+0002;2.62194030746512E+0002;2.51188643150958E+0002
 5.69855267453698E+0002;2.66694344001068E+0002;1.99526231496888E+0002
 6.07924107927233E+0002;2.71277547945025E+0002;1.58489319246112E+0002
 6.44769218065647E+0002;2.77026219404691E+0002;1.25892541179416E+0002
 6.80841507492867E+0002;2.84853913883257E+0002;1.00000000000000E+0002
 7.16733739437762E+0002;2.95496259086378E+0002;7.94328234724282E+0001
 7.53103917742961E+0002;3.09540714068196E+0002;6.30957344480194E+0001
 7.90630679458017E+0002;3.27471239356130E+0002;5.01187233627273E+0001
 8.29993709602634E+0002;3.49713327889317E+0002;3.98107170553497E+0001
 8.71870632976621E+0002;3.76672840777198E+0002;3.16227766016838E+0001
 9.16943422583349E+0002;4.08767070161854E+0002;2.51188643150958E+0001
 9.65909657249214E+0002;4.46448863803127E+0002;1.99526231496888E+0001
 1.01949590745532E+0003;4.90225475153683E+0002;1.58489319246111E+0001
 1.07847187582061E+0003;5.40673847510247E+0002;1.25892541179416E+0001
 1.14366474455241E+0003;5.98453784267840E+0002;9.99999999999999E+0000
 1.21597364365700E+0003;6.64320140361746E+0002;7.94328234724281E+0000
 1.29638439003032E+0003;7.39134891280945E+0002;6.30957344480193E+0000
 1.38598475691697E+0003;8.23879723408912E+0002;5.01187233627272E+0000
 1.48598057719535E+0003;9.19669640861788E+0002;3.98107170553497E+0000
 1.59771299821231E+0003;1.02776798775753E+0003;3.16227766016838E+0000
 1.72267720988454E+0003;1.14960322829337E+0003;2.51188643150958E+0000
 1.86254297144304E+0003;1.28678779953713E+0003;1.99526231496888E+0000
 2.01917727023750E+0003;1.44113934553580E+0003;1.58489319246111E+0000
 2.19466946045401E+0003;1.61470465067982E+0003;1.25892541179417E+0000
 2.39135925115556E+0003;1.80978661156342E+0003;1.00000000000000E+0000
 2.61186794192036E+0003;2.02897461753984E+0003;7.94328234724281E-0001
 2.85913334057322E+0003;2.27517874945288E+0003;6.30957344480193E-0001
 3.13644884116734E+0003;2.55166825298386E+0003;5.01187233627272E-0001
 3.44750719169044E+0003;2.86211479753326E+0003;3.98107170553497E-0001
 3.79644954031263E+0003;3.21064109376460E+0003;3.16227766016838E-0001
 4.18792041690273E+0003;3.60187551335931E+0003;2.51188643150958E-0001
 4.62712938372494E+0003;4.04101343387335E+0003;1.99526231496888E-0001
 5.11992017656583E+0003;4.53388612075523E+0003;1.58489319246111E-0001
 5.67284825608413E+0003;5.08703805866668E+0003;1.25892541179417E-0001
 6.29326780014771E+0003;5.70781375650693E+0003;1.00000000000000E-0001
